player_id,season,type
5967,1955,Semifinals MVP
5990,1955,Semifinals MVP
6305,1955,Sixth Man of the Year
6138,1955,Slam Dunk Contest Winner
5745,1955,Third Team All-Defensive
5802,1955,Third Team All-Defensive
5901,1955,Third Team All-Defensive
6185,1955,Third Team All-Defensive
6372,1955,Third Team All-Defensive
5901,1955,Third Team All-League
5936,1955,Third Team All-League
5952,1955,Third Team All-League
6111,1955,Third Team All-League
6205,1955,Third Team All-League
5836,1955,Three-Point Contest Winner
5651,1955,Won Championship
5780,1955,Won Championship
5799,1955,Won Championship
5836,1955,Won Championship
5934,1955,Won Championship
5967,1955,Won Championship
6030,1955,Won Championship
6036,1955,Won Championship
6046,1955,Won Championship
6166,1955,Won Championship
6224,1955,Won Championship
6282,1955,Won Championship
6366,1955,Won Championship
6415,1955,Won Championship
6420,1955,Won Championship
6491,1956,All-Rookie Team
6513,1956,All-Rookie Team
6516,1956,All-Rookie Team
6522,1956,All-Rookie Team
6529,1956,All-Rookie Team
5231,1956,All-Star
5306,1956,All-Star
5669,1956,All-Star
5745,1956,All-Star
5746,1956,All-Star
5776,1956,All-Star
5825,1956,All-Star
5834,1956,All-Star
5871,1956,All-Star
5879,1956,All-Star
5897,1956,All-Star
5901,1956,All-Star
5917,1956,All-Star
5936,1956,All-Star
5967,1956,All-Star
5981,1956,All-Star
5990,1956,All-Star
5992,1956,All-Star
6047,1956,All-Star
6048,1956,All-Star
6060,1956,All-Star
6111,1956,All-Star
6143,1956,All-Star
6185,1956,All-Star
6201,1956,All-Star
6205,1956,All-Star
6305,1956,All-Star
5981,1956,All-Star MVP
6256,1956,Defensive Player of the Year
6111,1956,Finals MVP
5917,1956,First Team All-Defensive
5967,1956,First Team All-Defensive
6185,1956,First Team All-Defensive
6205,1956,First Team All-Defensive
6256,1956,First Team All-Defensive
5879,1956,First Team All-League
5967,1956,First Team All-League
5981,1956,First Team All-League
6185,1956,First Team All-League
6205,1956,First Team All-League
5263,1956,Inducted into the Hall of Fame
5286,1956,Inducted into the Hall of Fame
5351,1956,Inducted into the Hall of Fame
5897,1956,League Assists Leader
6364,1956,League Blocks Leader
5825,1956,League Rebounding Leader
5879,1956,League Scoring Leader
6321,1956,League Steals Leader
6208,1956,Most Improved Player
5967,1956,Most Valuable Player
6513,1956,Rookie of the Year
5746,1956,Second Team All-Defensive
5825,1956,Second Team All-Defensive
5879,1956,Second Team All-Defensive
5952,1956,Second Team All-Defensive
6445,1956,Second Team All-Defensive
5306,1956,Second Team All-League
5825,1956,Second Team All-League
5897,1956,Second Team All-League
5917,1956,Second Team All-League
6111,1956,Second Team All-League
5834,1956,Semifinals MVP
5981,1956,Semifinals MVP
5389,1956,Sixth Man of the Year
6321,1956,Slam Dunk Contest Winner
5745,1956,Third Team All-Defensive
5931,1956,Third Team All-Defensive
5969,1956,Third Team All-Defensive
6111,1956,Third Team All-Defensive
6364,1956,Third Team All-Defensive
5697,1956,Third Team All-League
5746,1956,Third Team All-League
5990,1956,Third Team All-League
6048,1956,Third Team All-League
6143,1956,Third Team All-League
6205,1956,Three-Point Contest Winner
5716,1956,Won Championship
5746,1956,Won Championship
5771,1956,Won Championship
5885,1956,Won Championship
5941,1956,Won Championship
5981,1956,Won Championship
6024,1956,Won Championship
6034,1956,Won Championship
6111,1956,Won Championship
6120,1956,Won Championship
6372,1956,Won Championship
6400,1956,Won Championship
6429,1956,Won Championship
6524,1956,Won Championship
6535,1956,Won Championship
6591,1957,All-Rookie Team
6595,1957,All-Rookie Team
6602,1957,All-Rookie Team
6603,1957,All-Rookie Team
6606,1957,All-Rookie Team
5306,1957,All-Star
5745,1957,All-Star
5825,1957,All-Star
5845,1957,All-Star
5879,1957,All-Star
5897,1957,All-Star
5901,1957,All-Star
5967,1957,All-Star
5981,1957,All-Star
5990,1957,All-Star
5992,1957,All-Star
6047,1957,All-Star
6048,1957,All-Star
6111,1957,All-Star
6143,1957,All-Star
6183,1957,All-Star
6185,1957,All-Star
6205,1957,All-Star
6224,1957,All-Star
6305,1957,All-Star
6324,1957,All-Star
6356,1957,All-Star
6361,1957,All-Star
6364,1957,All-Star
6516,1957,All-Star
6185,1957,All-Star MVP
6183,1957,Defensive Player of the Year
5967,1957,Finals MVP
5825,1957,First Team All-Defensive
5967,1957,First Team All-Defensive
6143,1957,First Team All-Defensive
6183,1957,First Team All-Defensive
6364,1957,First Team All-Defensive
5879,1957,First Team All-League
5967,1957,First Team All-League
5992,1957,First Team All-League
6185,1957,First Team All-League
6205,1957,First Team All-League
5119,1957,Inducted into the Hall of Fame
5408,1957,Inducted into the Hall of Fame
6375,1957,League Assists Leader
6364,1957,League Blocks Leader
5825,1957,League Rebounding Leader
5879,1957,League Scoring Leader
6183,1957,League Steals Leader
6413,1957,Most Improved Player
5967,1957,Most Valuable Player
6606,1957,Rookie of the Year
6051,1957,Second Team All-Defensive
6162,1957,Second Team All-Defensive
6167,1957,Second Team All-Defensive
6324,1957,Second Team All-Defensive
6430,1957,Second Team All-Defensive
5825,1957,Second Team All-League
5981,1957,Second Team All-League
6048,1957,Second Team All-League
6143,1957,Second Team All-League
6183,1957,Second Team All-League
5306,1957,Semifinals MVP
5967,1957,Semifinals MVP
6446,1957,Sixth Man of the Year
6185,1957,Slam Dunk Contest Winner
6109,1957,Third Team All-Defensive
6185,1957,Third Team All-Defensive
6196,1957,Third Team All-Defensive
6224,1957,Third Team All-Defensive
6299,1957,Third Team All-Defensive
5306,1957,Third Team All-League
5897,1957,Third Team All-League
6111,1957,Third Team All-League
6305,1957,Third Team All-League
6364,1957,Third Team All-League
5967,1957,Three-Point Contest Winner
5306,1957,Won Championship
5743,1957,Won Championship
5834,1957,Won Championship
5876,1957,Won Championship
5965,1957,Won Championship
6133,1957,Won Championship
6190,1957,Won Championship
6201,1957,Won Championship
6211,1957,Won Championship
6312,1957,Won Championship
6327,1957,Won Championship
6487,1957,Won Championship
6516,1957,Won Championship
6542,1957,Won Championship
6552,1957,Won Championship
6636,1958,All-Rookie Team
6649,1958,All-Rookie Team
6663,1958,All-Rookie Team
6669,1958,All-Rookie Team
6676,1958,All-Rookie Team
5776,1958,All-Star
5825,1958,All-Star
5845,1958,All-Star
5879,1958,All-Star
5897,1958,All-Star
5901,1958,All-Star
5917,1958,All-Star
5936,1958,All-Star
5965,1958,All-Star
5967,1958,All-Star
5992,1958,All-Star
6014,1958,All-Star
6047,1958,All-Star
6048,1958,All-Star
6086,1958,All-Star
6143,1958,All-Star
6183,1958,All-Star
6185,1958,All-Star
6205,1958,All-Star
6224,1958,All-Star
6256,1958,All-Star
6337,1958,All-Star
6347,1958,All-Star
6516,1958,All-Star
6606,1958,All-Star
6185,1958,All-Star MVP
6256,1958,Defensive Player of the Year
5992,1958,Finals MVP
6183,1958,First Team All-Defensive
6185,1958,First Team All-Defensive
6256,1958,First Team All-Defensive
6445,1958,First Team All-Defensive
6491,1958,First Team All-Defensive
5967,1958,First Team All-League
5992,1958,First Team All-League
6185,1958,First Team All-League
6256,1958,First Team All-League
6516,1958,First Team All-League
5564,1958,Inducted into the Hall of Fame
5697,1958,Inducted into the Hall of Fame
6375,1958,League Assists Leader
6491,1958,League Blocks Leader
5901,1958,League Rebounding Leader
6185,1958,League Scoring Leader
6321,1958,League Steals Leader
6365,1958,Most Improved Player
6185,1958,Most Valuable Player
6649,1958,Rookie of the Year
5879,1958,Second Team All-Defensive
5901,1958,Second Team All-Defensive
6086,1958,Second Team All-Defensive
6196,1958,Second Team All-Defensive
6237,1958,Second Team All-Defensive
5879,1958,Second Team All-League
5936,1958,Second Team All-League
5981,1958,Second Team All-League
6183,1958,Second Team All-League
6205,1958,Second Team All-League
5306,1958,Semifinals MVP
5992,1958,Semifinals MVP
5448,1958,Sixth Man of the Year
6476,1958,Slam Dunk Contest Winner
5965,1958,Third Team All-Defensive
6051,1958,Third Team All-Defensive
6109,1958,Third Team All-Defensive
6143,1958,Third Team All-Defensive
6201,1958,Third Team All-Defensive
5776,1958,Third Team All-League
6047,1958,Third Team All-League
6048,1958,Third Team All-League
6143,1958,Third Team All-League
6337,1958,Third Team All-League
5981,1958,Three-Point Contest Winner
5742,1958,Won Championship
5776,1958,Won Championship
5861,1958,Won Championship
5992,1958,Won Championship
6048,1958,Won Championship
6051,1958,Won Championship
6155,1958,Won Championship
6196,1958,Won Championship
6399,1958,Won Championship
6400,1958,Won Championship
6472,1958,Won Championship
6514,1958,Won Championship
6553,1958,Won Championship
6619,1958,Won Championship
6643,1958,Won Championship
6734,1959,All-Rookie Team
6735,1959,All-Rookie Team
6746,1959,All-Rookie Team
6750,1959,All-Rookie Team
6752,1959,All-Rookie Team
5776,1959,All-Star
5802,1959,All-Star
5879,1959,All-Star
5917,1959,All-Star
5936,1959,All-Star
5967,1959,All-Star
5969,1959,All-Star
5992,1959,All-Star
6014,1959,All-Star
6047,1959,All-Star
6048,1959,All-Star
6143,1959,All-Star
6162,1959,All-Star
6183,1959,All-Star
6185,1959,All-Star
6205,1959,All-Star
6256,1959,All-Star
6324,1959,All-Star
6337,1959,All-Star
6347,1959,All-Star
6356,1959,All-Star
6361,1959,All-Star
6456,1959,All-Star
6516,1959,All-Star
6606,1959,All-Star
6185,1959,All-Star MVP
6445,1959,Defensive Player of the Year
6162,1959,Finals MVP
5879,1959,First Team All-Defensive
6183,1959,First Team All-Defensive
6185,1959,First Team All-Defensive
6256,1959,First Team All-Defensive
6445,1959,First Team All-Defensive
5879,1959,First Team All-League
5967,1959,First Team All-League
6183,1959,First Team All-League
6185,1959,First Team All-League
6256,1959,First Team All-League
5353,1959,Inducted into the Hall of Fame
5512,1959,Inducted into the Hall of Fame
5713,1959,Inducted into the Hall of Fame
6375,1959,League Assists Leader
6491,1959,League Blocks Leader
6143,1959,League Rebounding Leader
6185,1959,League Scoring Leader
6356,1959,League Steals Leader
6610,1959,Most Improved Player
6185,1959,Most Valuable Player
6734,1959,Rookie of the Year
6162,1959,Second Team All-Defensive
6324,1959,Second Team All-Defensive
6361,1959,Second Team All-Defensive
6472,1959,Second Team All-Defensive
6752,1959,Second Team All-Defensive
5936,1959,Second Team All-League
5992,1959,Second Team All-League
6014,1959,Second Team All-League
6143,1959,Second Team All-League
6162,1959,Second Team All-League
6256,1959,Semifinals MVP
6491,1959,Semifinals MVP
5306,1959,Sixth Man of the Year
6472,1959,Slam Dunk Contest Winner
5936,1959,Third Team All-Defensive
6086,1959,Third Team All-Defensive
6491,1959,Third Team All-Defensive
6494,1959,Third Team All-Defensive
6537,1959,Third Team All-Defensive
6337,1959,Third Team All-League
6361,1959,Third Team All-League
6406,1959,Third Team All-League
6516,1959,Third Team All-League
6606,1959,Third Team All-League
6599,1959,Three-Point Contest Winner
5949,1959,Won Championship
6105,1959,Won Championship
6162,1959,Won Championship
6167,1959,Won Championship
6265,1959,Won Championship
6299,1959,Won Championship
6475,1959,Won Championship
6491,1959,Won Championship
6493,1959,Won Championship
6548,1959,Won Championship
6627,1959,Won Championship
6659,1959,Won Championship
6688,1959,Won Championship
6763,1960,All-Rookie Team
6770,1960,All-Rookie Team
6791,1960,All-Rookie Team
6803,1960,All-Rookie Team
6828,1960,All-Rookie Team
5776,1960,All-Star
5879,1960,All-Star
5917,1960,All-Star
5967,1960,All-Star
6014,1960,All-Star
6047,1960,All-Star
6048,1960,All-Star
6086,1960,All-Star
6162,1960,All-Star
6183,1960,All-Star
6185,1960,All-Star
6205,1960,All-Star
6254,1960,All-Star
6256,1960,All-Star
6280,1960,All-Star
6324,1960,All-Star
6326,1960,All-Star
6347,1960,All-Star
6356,1960,All-Star
6361,1960,All-Star
6402,1960,All-Star
6406,1960,All-Star
6491,1960,All-Star
6521,1960,All-Star
6606,1960,All-Star
6406,1960,All-Star MVP
6256,1960,Defensive Player of the Year
6185,1960,Finals MVP
6086,1960,First Team All-Defensive
6183,1960,First Team All-Defensive
6256,1960,First Team All-Defensive
6445,1960,First Team All-Defensive
6472,1960,First Team All-Defensive
5879,1960,First Team All-League
5967,1960,First Team All-League
6047,1960,First Team All-League
6185,1960,First Team All-League
6256,1960,First Team All-League
5669,1960,Inducted into the Hall of Fame
6606,1960,League Assists Leader
6491,1960,League Blocks Leader
6254,1960,League Rebounding Leader
6185,1960,League Scoring Leader
6256,1960,League Steals Leader
6613,1960,Most Improved Player
6256,1960,Most Valuable Player
6763,1960,Rookie of the Year
5879,1960,Second Team All-Defensive
6254,1960,Second Team All-Defensive
6324,1960,Second Team All-Defensive
6491,1960,Second Team All-Defensive
6649,1960,Second Team All-Defensive
6048,1960,Second Team All-League
6086,1960,Second Team All-League
6183,1960,Second Team All-League
6205,1960,Second Team All-League
6406,1960,Second Team All-League
6185,1960,Semifinals MVP
6516,1960,Semifinals MVP
5231,1960,Sixth Man of the Year
6472,1960,Slam Dunk Contest Winner
6109,1960,Third Team All-Defensive
6326,1960,Third Team All-Defensive
6441,1960,Third Team All-Defensive
6537,1960,Third Team All-Defensive
6578,1960,Third Team All-Defensive
6254,1960,Third Team All-League
6337,1960,Third Team All-League
6347,1960,Third Team All-League
6402,1960,Third Team All-League
6491,1960,Third Team All-League
6599,1960,Three-Point Contest Winner
6086,1960,Won Championship
6101,1960,Won Championship
6125,1960,Won Championship
6185,1960,Won Championship
6403,1960,Won Championship
6426,1960,Won Championship
6442,1960,Won Championship
6494,1960,Won Championship
6571,1960,Won Championship
6582,1960,Won Championship
6653,1960,Won Championship
6699,1960,Won Championship
6756,1960,Won Championship
6762,1960,Won Championship
6795,1960,Won Championship
6836,1961,All-Rookie Team
6858,1961,All-Rookie Team
6880,1961,All-Rookie Team
6886,1961,All-Rookie Team
6890,1961,All-Rookie Team
5879,1961,All-Star
5967,1961,All-Star
5992,1961,All-Star
6109,1961,All-Star
6162,1961,All-Star
6183,1961,All-Star
6185,1961,All-Star
6187,1961,All-Star
6201,1961,All-Star
6205,1961,All-Star
6254,1961,All-Star
6256,1961,All-Star
6280,1961,All-Star
6361,1961,All-Star
6406,1961,All-Star
6419,1961,All-Star
6441,1961,All-Star
6456,1961,All-Star
6491,1961,All-Star
6540,1961,All-Star
6578,1961,All-Star
6613,1961,All-Star
6649,1961,All-Star
6734,1961,All-Star
6750,1961,All-Star
6256,1961,All-Star MVP
6256,1961,Defensive Player of the Year
6205,1961,Finals MVP
6183,1961,First Team All-Defensive
6185,1961,First Team All-Defensive
6205,1961,First Team All-Defensive
6256,1961,First Team All-Defensive
6491,1961,First Team All-Defensive
5879,1961,First Team All-League
6183,1961,First Team All-League
6185,1961,First Team All-League
6205,1961,First Team All-League
6256,1961,First Team All-League
5231,1961,Inducted into the Hall of Fame
5825,1961,Inducted into the Hall of Fame
5834,1961,Inducted into the Hall of Fame
5984,1961,Inducted into the Hall of Fame
6409,1961,League Assists Leader
6491,1961,League Blocks Leader
6324,1961,League Rebounding Leader
6185,1961,League Scoring Leader
6578,1961,League Steals Leader
6540,1961,Most Improved Player
6185,1961,Most Valuable Player
6886,1961,Rookie of the Year
6472,1961,Second Team All-Defensive
6578,1961,Second Team All-Defensive
6649,1961,Second Team All-Defensive
6676,1961,Second Team All-Defensive
6735,1961,Second Team All-Defensive
5967,1961,Second Team All-League
6491,1961,Second Team All-League
6540,1961,Second Team All-League
6649,1961,Second Team All-League
6750,1961,Second Team All-League
6205,1961,Semifinals MVP
6347,1961,Semifinals MVP
5901,1961,Sixth Man of the Year
6732,1961,Slam Dunk Contest Winner
6109,1961,Third Team All-Defensive
6445,1961,Third Team All-Defensive
6750,1961,Third Team All-Defensive
6752,1961,Third Team All-Defensive
6763,1961,Third Team All-Defensive
5992,1961,Third Team All-League
6162,1961,Third Team All-League
6201,1961,Third Team All-League
6406,1961,Third Team All-League
6676,1961,Third Team All-League
6175,1961,Three-Point Contest Winner
5448,1961,Won Championship
5802,1961,Won Championship
6205,1961,Won Championship
6240,1961,Won Championship
6374,1961,Won Championship
6449,1961,Won Championship
6504,1961,Won Championship
6618,1961,Won Championship
6636,1961,Won Championship
6676,1961,Won Championship
6693,1961,Won Championship
